state,year,quarter,district,registered_users,app_opens
Uttar Pradesh,2018,1,Ghazipur District,64317,0
Uttar Pradesh,2018,1,Farrukhabad District,26440,0
Uttar Pradesh,2018,1,Kannauj District,19583,0
Uttar Pradesh,2018,1,Azamgarh District,68976,0
Uttar Pradesh,2018,1,Ayodhya District,51410,0
Uttar Pradesh,2018,1,Deoria District,61062,0
Uttar Pradesh,2018,1,Ghaziabad District,329683,0
Uttar Pradesh,2018,2,Amethi District,40163,0
Uttar Pradesh,2018,2,Siddharthnagar District,35144,0
Uttar Pradesh,2018,2,Auraiya District,30766,0
Uttar Pradesh,2018,2,Sambhal District,30654,0
Uttar Pradesh,2018,2,Kanpur Nagar District,285101,0
Uttar Pradesh,2018,2,Aligarh District,115765,0
Uttar Pradesh,2018,2,Mahoba District,17894,0
Uttar Pradesh,2018,2,Lucknow District,506261,0
Uttar Pradesh,2018,2,Sant Kabeer Nagar District,28579,0
Uttar Pradesh,2018,2,Hathras District,34682,0
Uttar Pradesh,2018,2,Budaun District,39219,0
Uttar Pradesh,2018,2,Moradabad District,77532,0
Uttar Pradesh,2018,2,Kushinagar District,85133,0
Uttar Pradesh,2018,2,Baghpat District,38162,0
Uttar Pradesh,2018,2,Shahjahanpur District,53883,0
Uttar Pradesh,2018,2,Muzaffarnagar District,76722,0
Uttar Pradesh,2018,2,Ambedkar Nagar District,51740,0
Uttar Pradesh,2018,2,Bahraich District,32882,0
Uttar Pradesh,2018,2,Jalaun District,44385,0
Uttar Pradesh,2018,2,Rampur District,40457,0
Uttar Pradesh,2018,2,Ballia District,85108,0
Uttar Pradesh,2018,2,Shravasti District,7768,0
Uttar Pradesh,2018,2,Kasganj District,22301,0
Uttar Pradesh,2018,2,Varanasi District,288325,0
Uttar Pradesh,2018,2,Gautam Buddha Nagar District,586350,0
Uttar Pradesh,2018,2,Basti District,54600,0
Uttar Pradesh,2018,2,Shamli District,31502,0
Uttar Pradesh,2018,2,Maharajganj District,52303,0
Uttar Pradesh,2018,2,Etawah District,39330,0
Uttar Pradesh,2018,2,Etah District,28606,0
Uttar Pradesh,2018,2,Banda District,25924,0
Uttar Pradesh,2018,2,Bijnor District,72561,0
Uttar Pradesh,2018,2,Hardoi District,47446,0
Uttar Pradesh,2018,2,Balrampur District,19876,0
Uttar Pradesh,2018,2,Amroha District,37694,0
Uttar Pradesh,2018,2,Pilibhit District,39569,0
Uttar Pradesh,2018,2,Mainpuri District,36613,0
Uttar Pradesh,2018,2,Kanpur Dehat District,26304,0
Uttar Pradesh,2018,2,Jaunpur District,112290,0
Uttar Pradesh,2018,2,Kaushambi District,17210,0
Uttar Pradesh,2018,2,Hapur District,46702,0
Uttar Pradesh,2018,2,Hamirpur District,23749,0
Uttar Pradesh,2018,2,Meerut District,167212,0
Uttar Pradesh,2018,2,Mathura District,97917,0
Uttar Pradesh,2018,2,Chitrakoot District,14820,0
Uttar Pradesh,2018,2,Lalitpur District,27662,0
Uttar Pradesh,2018,2,Mau District,51611,0
Uttar Pradesh,2018,2,Mirzapur District,55130,0
Uttar Pradesh,2018,2,Bulandshahr District,83469,0
Uttar Pradesh,2018,2,Gonda District,49536,0
Uttar Pradesh,2018,2,Jhansi District,101307,0
Uttar Pradesh,2018,2,Chandauli District,55341,0
Uttar Pradesh,2018,2,Bhadohi District,40604,0
Uttar Pradesh,2018,2,Pratapgarh District,58488,0
Uttar Pradesh,2018,2,Saharanpur District,100762,0
Uttar Pradesh,2018,2,Bara Banki District,49758,0
Uttar Pradesh,2018,2,Bareilly District,152939,0
Uttar Pradesh,2018,2,Sitapur District,63705,0
Uttar Pradesh,2018,2,Sultanpur District,53694,0
Uttar Pradesh,2018,2,Agra District,205298,0
Uttar Pradesh,2018,2,Fatehpur District,36479,0
Uttar Pradesh,2018,2,Rae Bareli District,47853,0
Uttar Pradesh,2018,2,Firozabad District,57092,0
Uttar Pradesh,2018,2,Kheri District,72988,0
Uttar Pradesh,2018,2,Gorakhpur District,181126,0
Uttar Pradesh,2018,2,Unnao District,46906,0
Uttar Pradesh,2018,2,Prayagraj District,297113,0
Uttar Pradesh,2018,2,Sonbhadra District,59887,0
Uttar Pradesh,2018,2,Ghazipur District,91831,0
Uttar Pradesh,2018,2,Farrukhabad District,36990,0
Uttar Pradesh,2018,2,Kannauj District,28022,0
Uttar Pradesh,2018,2,Azamgarh District,98441,0
Uttar Pradesh,2018,2,Ayodhya District,71398,0
Uttar Pradesh,2018,2,Deoria District,85805,0
Uttar Pradesh,2018,2,Ghaziabad District,434115,0
Uttar Pradesh,2018,3,Amethi District,51158,0
Uttar Pradesh,2018,3,Siddharthnagar District,46175,0
Uttar Pradesh,2018,3,Auraiya District,39943,0
Uttar Pradesh,2018,3,Sambhal District,38981,0
Uttar Pradesh,2018,3,Kanpur Nagar District,349250,0
Uttar Pradesh,2018,3,Aligarh District,144523,0
Uttar Pradesh,2018,3,Mahoba District,22466,0
Uttar Pradesh,2018,3,Lucknow District,620328,0
Uttar Pradesh,2018,3,Sant Kabeer Nagar District,37785,0
Uttar Pradesh,2018,3,Hathras District,44651,0
Uttar Pradesh,2018,3,Budaun District,49900,0
Uttar Pradesh,2018,3,Moradabad District,97965,0
Uttar Pradesh,2018,3,Kushinagar District,110385,0
Uttar Pradesh,2018,3,Baghpat District,49101,0
Uttar Pradesh,2018,3,Shahjahanpur District,68001,0
Uttar Pradesh,2018,3,Muzaffarnagar District,95844,0
Uttar Pradesh,2018,3,Ambedkar Nagar District,66611,0
Uttar Pradesh,2018,3,Bahraich District,43463,0
Uttar Pradesh,2018,3,Jalaun District,55786,0
Uttar Pradesh,2018,3,Rampur District,51413,0
Uttar Pradesh,2018,3,Ballia District,108942,0
Uttar Pradesh,2018,3,Shravasti District,10400,0
Uttar Pradesh,2018,3,Kasganj District,28828,0
Uttar Pradesh,2018,3,Varanasi District,352604,0
Uttar Pradesh,2018,3,Gautam Buddha Nagar District,727480,0
Uttar Pradesh,2018,3,Basti District,70203,0
Uttar Pradesh,2018,3,Shamli District,39785,0
Uttar Pradesh,2018,3,Maharajganj District,74108,0
Uttar Pradesh,2018,3,Etawah District,51033,0
Uttar Pradesh,2018,3,Etah District,38217,0
Uttar Pradesh,2018,3,Banda District,33328,0
Uttar Pradesh,2018,3,Bijnor District,92326,0
Uttar Pradesh,2018,3,Hardoi District,62574,0
Uttar Pradesh,2018,3,Balrampur District,26607,0
Uttar Pradesh,2018,3,Amroha District,48472,0
Uttar Pradesh,2018,3,Pilibhit District,49998,0
Uttar Pradesh,2018,3,Mainpuri District,47571,0
Uttar Pradesh,2018,3,Kanpur Dehat District,34514,0
Uttar Pradesh,2018,3,Jaunpur District,144600,0
Uttar Pradesh,2018,3,Kaushambi District,22789,0
Uttar Pradesh,2018,3,Hapur District,59018,0
Uttar Pradesh,2018,3,Hamirpur District,29906,0
Uttar Pradesh,2018,3,Meerut District,205977,0
Uttar Pradesh,2018,3,Mathura District,124162,0
Uttar Pradesh,2018,3,Chitrakoot District,18928,0
Uttar Pradesh,2018,3,Lalitpur District,34385,0
Uttar Pradesh,2018,3,Mau District,66077,0
Uttar Pradesh,2018,3,Mirzapur District,72693,0
Uttar Pradesh,2018,3,Bulandshahr District,106236,0
Uttar Pradesh,2018,3,Gonda District,65323,0
Uttar Pradesh,2018,3,Jhansi District,123717,0
Uttar Pradesh,2018,3,Chandauli District,69703,0
Uttar Pradesh,2018,3,Bhadohi District,51097,0
Uttar Pradesh,2018,3,Pratapgarh District,76177,0
Uttar Pradesh,2018,3,Saharanpur District,125990,0
Uttar Pradesh,2018,3,Bara Banki District,63323,0
Uttar Pradesh,2018,3,Bareilly District,187467,0
Uttar Pradesh,2018,3,Sitapur District,79560,0
Uttar Pradesh,2018,3,Sultanpur District,68140,0
Uttar Pradesh,2018,3,Agra District,257453,0
Uttar Pradesh,2018,3,Fatehpur District,46136,0
Uttar Pradesh,2018,3,Rae Bareli District,61003,0
Uttar Pradesh,2018,3,Firozabad District,73219,0
Uttar Pradesh,2018,3,Kheri District,92964,0
Uttar Pradesh,2018,3,Gorakhpur District,224409,0
Uttar Pradesh,2018,3,Unnao District,60921,0
Uttar Pradesh,2018,3,Prayagraj District,363743,0
Uttar Pradesh,2018,3,Sonbhadra District,73554,0
Uttar Pradesh,2018,3,Ghazipur District,117553,0
Uttar Pradesh,2018,3,Farrukhabad District,46996,0
Uttar Pradesh,2018,3,Kannauj District,37221,0
Uttar Pradesh,2018,3,Azamgarh District,128477,0
Uttar Pradesh,2018,3,Ayodhya District,89623,0
Uttar Pradesh,2018,3,Deoria District,108692,0
Uttar Pradesh,2018,3,Ghaziabad District,538532,0
Uttar Pradesh,2018,4,Amethi District,65745,0
Uttar Pradesh,2018,4,Siddharthnagar District,59751,0
Uttar Pradesh,2018,4,Auraiya District,50895,0
Uttar Pradesh,2018,4,Sambhal District,49912,0
Uttar Pradesh,2018,4,Kanpur Nagar District,434315,0
Uttar Pradesh,2018,4,Aligarh District,182322,0
Uttar Pradesh,2018,4,Mahoba District,27920,0
Uttar Pradesh,2018,4,Lucknow District,765152,0
Uttar Pradesh,2018,4,Sant Kabeer Nagar District,49315,0
Uttar Pradesh,2018,4,Hathras District,57495,0
Uttar Pradesh,2018,4,Budaun District,64463,0
Uttar Pradesh,2018,4,Moradabad District,124336,0
Uttar Pradesh,2018,4,Kushinagar District,144642,0
Uttar Pradesh,2018,4,Baghpat District,64197,0
Uttar Pradesh,2018,4,Shahjahanpur District,86009,0
Uttar Pradesh,2018,4,Muzaffarnagar District,121370,0
Uttar Pradesh,2018,4,Ambedkar Nagar District,85963,0
Uttar Pradesh,2018,4,Bahraich District,56339,0
Uttar Pradesh,2018,4,Jalaun District,69284,0
Uttar Pradesh,2018,4,Rampur District,64475,0
Uttar Pradesh,2018,4,Ballia District,140779,0
Uttar Pradesh,2018,4,Shravasti District,13710,0
Uttar Pradesh,2018,4,Kasganj District,37790,0
Uttar Pradesh,2018,4,Varanasi District,447144,0
Uttar Pradesh,2018,4,Gautam Buddha Nagar District,951342,0
Uttar Pradesh,2018,4,Basti District,89814,0
Uttar Pradesh,2018,4,Shamli District,50079,0
Uttar Pradesh,2018,4,Maharajganj District,98406,0
Uttar Pradesh,2018,4,Etawah District,65331,0
Uttar Pradesh,2018,4,Etah District,49972,0
Uttar Pradesh,2018,4,Banda District,42489,0
Uttar Pradesh,2018,4,Bijnor District,117817,0
Uttar Pradesh,2018,4,Hardoi District,80733,0
Uttar Pradesh,2018,4,Balrampur District,35810,0
Uttar Pradesh,2018,4,Amroha District,62580,0
Uttar Pradesh,2018,4,Pilibhit District,63133,0
Uttar Pradesh,2018,4,Mainpuri District,61346,0
Uttar Pradesh,2018,4,Kanpur Dehat District,44693,0
Uttar Pradesh,2018,4,Jaunpur District,187107,0
Uttar Pradesh,2018,4,Kaushambi District,29888,0
Uttar Pradesh,2018,4,Hapur District,78340,0
Uttar Pradesh,2018,4,Hamirpur District,37584,0
Uttar Pradesh,2018,4,Meerut District,258843,0
Uttar Pradesh,2018,4,Mathura District,158865,0
Uttar Pradesh,2018,4,Chitrakoot District,24252,0
Uttar Pradesh,2018,4,Lalitpur District,43360,0
Uttar Pradesh,2018,4,Mau District,85632,0
Uttar Pradesh,2018,4,Mirzapur District,100735,0
Uttar Pradesh,2018,4,Bulandshahr District,138091,0
Uttar Pradesh,2018,4,Gonda District,83827,0
Uttar Pradesh,2018,4,Jhansi District,151158,0
Uttar Pradesh,2018,4,Chandauli District,89834,0
Uttar Pradesh,2018,4,Bhadohi District,65763,0
Uttar Pradesh,2018,4,Pratapgarh District,99522,0
Uttar Pradesh,2018,4,Saharanpur District,159512,0
Uttar Pradesh,2018,4,Bara Banki District,80410,0
Uttar Pradesh,2018,4,Bareilly District,233073,0
Uttar Pradesh,2018,4,Sitapur District,107047,0
Uttar Pradesh,2018,4,Sultanpur District,86464,0
Uttar Pradesh,2018,4,Agra District,322749,0
Uttar Pradesh,2018,4,Fatehpur District,59456,0
Uttar Pradesh,2018,4,Rae Bareli District,77379,0
Uttar Pradesh,2018,4,Firozabad District,93365,0
Uttar Pradesh,2018,4,Kheri District,118112,0
Uttar Pradesh,2018,4,Gorakhpur District,279761,0
Uttar Pradesh,2018,4,Unnao District,79758,0
Uttar Pradesh,2018,4,Prayagraj District,451019,0
Uttar Pradesh,2018,4,Sonbhadra District,90627,0
Uttar Pradesh,2018,4,Ghazipur District,150624,0
Uttar Pradesh,2018,4,Farrukhabad District,59929,0
Uttar Pradesh,2018,4,Kannauj District,50402,0
Uttar Pradesh,2018,4,Azamgarh District,166527,0
Uttar Pradesh,2018,4,Ayodhya District,113121,0
Uttar Pradesh,2018,4,Deoria District,139588,0
Uttar Pradesh,2018,4,Ghaziabad District,713372,0
Uttar Pradesh,2019,1,Amethi District,80707,0
Uttar Pradesh,2019,1,Siddharthnagar District,74730,0
Uttar Pradesh,2019,1,Auraiya District,61805,0
Uttar Pradesh,2019,1,Sambhal District,60840,0
Uttar Pradesh,2019,1,Kanpur Nagar District,511583,0
Uttar Pradesh,2019,1,Aligarh District,221771,0
Uttar Pradesh,2019,1,Mahoba District,33600,0
Uttar Pradesh,2019,1,Lucknow District,896208,0
Uttar Pradesh,2019,1,Sant Kabeer Nagar District,61589,0
Uttar Pradesh,2019,1,Hathras District,71141,0
Uttar Pradesh,2019,1,Budaun District,79306,0
Uttar Pradesh,2019,1,Moradabad District,149856,0
Uttar Pradesh,2019,1,Kushinagar District,178069,0
Uttar Pradesh,2019,1,Baghpat District,79331,0
Uttar Pradesh,2019,1,Shahjahanpur District,102828,0
Uttar Pradesh,2019,1,Muzaffarnagar District,146672,0
Uttar Pradesh,2019,1,Ambedkar Nagar District,105456,0
Uttar Pradesh,2019,1,Bahraich District,68614,0
Uttar Pradesh,2019,1,Jalaun District,82094,0
Uttar Pradesh,2019,1,Rampur District,78177,0
Uttar Pradesh,2019,1,Ballia District,171902,0
Uttar Pradesh,2019,1,Shravasti District,16894,0
Uttar Pradesh,2019,1,Kasganj District,46990,0
Uttar Pradesh,2019,1,Varanasi District,524667,0
Uttar Pradesh,2019,1,Gautam Buddha Nagar District,1143614,0
Uttar Pradesh,2019,1,Basti District,110068,0
Uttar Pradesh,2019,1,Shamli District,60928,0
Uttar Pradesh,2019,1,Maharajganj District,116789,0
Uttar Pradesh,2019,1,Etawah District,79764,0
Uttar Pradesh,2019,1,Etah District,62643,0
Uttar Pradesh,2019,1,Banda District,51294,0
Uttar Pradesh,2019,1,Bijnor District,142913,0
Uttar Pradesh,2019,1,Hardoi District,97562,0
Uttar Pradesh,2019,1,Balrampur District,44496,0
Uttar Pradesh,2019,1,Amroha District,77180,0
Uttar Pradesh,2019,1,Pilibhit District,76898,0
Uttar Pradesh,2019,1,Mainpuri District,74458,0
Uttar Pradesh,2019,1,Kanpur Dehat District,55057,0
Uttar Pradesh,2019,1,Jaunpur District,229957,0
Uttar Pradesh,2019,1,Kaushambi District,36501,0
Uttar Pradesh,2019,1,Hapur District,97238,0
Uttar Pradesh,2019,1,Hamirpur District,44913,0
Uttar Pradesh,2019,1,Meerut District,311930,0
Uttar Pradesh,2019,1,Mathura District,196168,0
Uttar Pradesh,2019,1,Chitrakoot District,29453,0
Uttar Pradesh,2019,1,Lalitpur District,52158,0
Uttar Pradesh,2019,1,Mau District,103587,0
Uttar Pradesh,2019,1,Mirzapur District,118790,0
Uttar Pradesh,2019,1,Bulandshahr District,171533,0
Uttar Pradesh,2019,1,Gonda District,102076,0
Uttar Pradesh,2019,1,Jhansi District,178538,0
Uttar Pradesh,2019,1,Chandauli District,108979,0
Uttar Pradesh,2019,1,Bhadohi District,80947,0
Uttar Pradesh,2019,1,Pratapgarh District,121687,0
Uttar Pradesh,2019,1,Saharanpur District,195185,0
Uttar Pradesh,2019,1,Bara Banki District,96470,0
Uttar Pradesh,2019,1,Bareilly District,279714,0
Uttar Pradesh,2019,1,Sitapur District,125826,0
Uttar Pradesh,2019,1,Sultanpur District,105768,0
Uttar Pradesh,2019,1,Agra District,392222,0
Uttar Pradesh,2019,1,Fatehpur District,71857,0
Uttar Pradesh,2019,1,Rae Bareli District,92979,0
Uttar Pradesh,2019,1,Firozabad District,114566,0
Uttar Pradesh,2019,1,Kheri District,139817,0
Uttar Pradesh,2019,1,Gorakhpur District,336196,0
Uttar Pradesh,2019,1,Unnao District,95607,0
Uttar Pradesh,2019,1,Prayagraj District,532230,0
Uttar Pradesh,2019,1,Sonbhadra District,107237,0
Uttar Pradesh,2019,1,Ghazipur District,185130,0
Uttar Pradesh,2019,1,Farrukhabad District,72462,0
Uttar Pradesh,2019,1,Kannauj District,60722,0
Uttar Pradesh,2019,1,Azamgarh District,203791,0
Uttar Pradesh,2019,1,Ayodhya District,136314,0
Uttar Pradesh,2019,1,Deoria District,172036,0
Uttar Pradesh,2019,1,Ghaziabad District,859583,0
Uttar Pradesh,2019,2,Amethi District,93799,468207
Uttar Pradesh,2019,2,Siddharthnagar District,88190,579537
Uttar Pradesh,2019,2,Auraiya District,71776,342914
Uttar Pradesh,2019,2,Sambhal District,70632,287690
Uttar Pradesh,2019,2,Kanpur Nagar District,585796,3059330
Uttar Pradesh,2019,2,Aligarh District,261612,1240642
Uttar Pradesh,2019,2,Mahoba District,38658,173087
Uttar Pradesh,2019,2,Lucknow District,1011470,5848267
Uttar Pradesh,2019,2,Sant Kabeer Nagar District,72429,440271
Uttar Pradesh,2019,2,Hathras District,84085,375745
Uttar Pradesh,2019,2,Budaun District,92569,390311
Uttar Pradesh,2019,2,Moradabad District,174070,779703
Uttar Pradesh,2019,2,Kushinagar District,204832,1281927
Uttar Pradesh,2019,2,Baghpat District,93025,459940
Uttar Pradesh,2019,2,Shahjahanpur District,118150,481924
Uttar Pradesh,2019,2,Muzaffarnagar District,171549,788852
Uttar Pradesh,2019,2,Ambedkar Nagar District,121880,640648
Uttar Pradesh,2019,2,Bahraich District,79858,371745
Uttar Pradesh,2019,2,Jalaun District,93400,399197
Uttar Pradesh,2019,2,Rampur District,90374,417182
Uttar Pradesh,2019,2,Ballia District,198740,1051856
Uttar Pradesh,2019,2,Shravasti District,19654,98936
Uttar Pradesh,2019,2,Kasganj District,55437,249736
Uttar Pradesh,2019,2,Varanasi District,583444,2718685
Uttar Pradesh,2019,2,Gautam Buddha Nagar District,1282816,11192098
Uttar Pradesh,2019,2,Basti District,127063,738775
Uttar Pradesh,2019,2,Shamli District,71012,330422
Uttar Pradesh,2019,2,Maharajganj District,134589,674897
Uttar Pradesh,2019,2,Etawah District,93602,428125
Uttar Pradesh,2019,2,Etah District,75177,323462
Uttar Pradesh,2019,2,Banda District,59791,260546
Uttar Pradesh,2019,2,Bijnor District,166819,759334
Uttar Pradesh,2019,2,Hardoi District,113095,483475
Uttar Pradesh,2019,2,Balrampur District,52514,277624
Uttar Pradesh,2019,2,Amroha District,89991,409727
Uttar Pradesh,2019,2,Pilibhit District,88189,377437
Uttar Pradesh,2019,2,Mainpuri District,88354,370287
Uttar Pradesh,2019,2,Kanpur Dehat District,65036,318494
Uttar Pradesh,2019,2,Jaunpur District,264855,1530339
Uttar Pradesh,2019,2,Kaushambi District,42935,189624
Uttar Pradesh,2019,2,Hapur District,114161,622916
Uttar Pradesh,2019,2,Hamirpur District,51539,232752
Uttar Pradesh,2019,2,Meerut District,361091,1860402
Uttar Pradesh,2019,2,Mathura District,233342,1178523
Uttar Pradesh,2019,2,Chitrakoot District,34500,166865
Uttar Pradesh,2019,2,Lalitpur District,59896,284815
Uttar Pradesh,2019,2,Mau District,119403,576483
Uttar Pradesh,2019,2,Mirzapur District,133781,600547
Uttar Pradesh,2019,2,Bulandshahr District,202244,1011079
Uttar Pradesh,2019,2,Gonda District,118179,634322
Uttar Pradesh,2019,2,Jhansi District,203616,1100362
Uttar Pradesh,2019,2,Chandauli District,124160,605956
Uttar Pradesh,2019,2,Bhadohi District,92475,462812
Uttar Pradesh,2019,2,Pratapgarh District,142016,702461
Uttar Pradesh,2019,2,Saharanpur District,228553,1142688
Uttar Pradesh,2019,2,Bara Banki District,111354,538725
Uttar Pradesh,2019,2,Bareilly District,318597,1525618
Uttar Pradesh,2019,2,Sitapur District,144888,553406
Uttar Pradesh,2019,2,Sultanpur District,122590,642939
Uttar Pradesh,2019,2,Agra District,461224,2284003
Uttar Pradesh,2019,2,Fatehpur District,83992,365618
Uttar Pradesh,2019,2,Rae Bareli District,107073,490413
Uttar Pradesh,2019,2,Firozabad District,137236,605193
Uttar Pradesh,2019,2,Kheri District,158463,629067
Uttar Pradesh,2019,2,Gorakhpur District,387961,2091934
Uttar Pradesh,2019,2,Unnao District,110987,510176
Uttar Pradesh,2019,2,Prayagraj District,602739,3285624
Uttar Pradesh,2019,2,Sonbhadra District,120480,662811
Uttar Pradesh,2019,2,Ghazipur District,213624,1153220
Uttar Pradesh,2019,2,Farrukhabad District,85295,384237
Uttar Pradesh,2019,2,Kannauj District,72533,317719
Uttar Pradesh,2019,2,Azamgarh District,235609,1217447
Uttar Pradesh,2019,2,Ayodhya District,156282,750453
Uttar Pradesh,2019,2,Deoria District,199594,1158198
Uttar Pradesh,2019,2,Ghaziabad District,975605,6433258
Uttar Pradesh,2019,3,Amethi District,105040,1342325
Uttar Pradesh,2019,3,Siddharthnagar District,99879,1663441
Uttar Pradesh,2019,3,Auraiya District,81392,1086852
Uttar Pradesh,2019,3,Sambhal District,80158,914102
Uttar Pradesh,2019,3,Kanpur Nagar District,655175,10991280
Uttar Pradesh,2019,3,Aligarh District,301404,4667055
Uttar Pradesh,2019,3,Mahoba District,42896,501799
Uttar Pradesh,2019,3,Lucknow District,1124832,22146904
Uttar Pradesh,2019,3,Sant Kabeer Nagar District,81569,1187005
Uttar Pradesh,2019,3,Hathras District,96057,1271021
Uttar Pradesh,2019,3,Budaun District,104296,1202610
Uttar Pradesh,2019,3,Moradabad District,198184,2672363
Uttar Pradesh,2019,3,Kushinagar District,228387,3603260
Uttar Pradesh,2019,3,Baghpat District,106317,1584692
Uttar Pradesh,2019,3,Shahjahanpur District,131285,1545078
Uttar Pradesh,2019,3,Muzaffarnagar District,195954,2676545
Uttar Pradesh,2019,3,Ambedkar Nagar District,134984,1748188
Uttar Pradesh,2019,3,Bahraich District,90019,1164262
Uttar Pradesh,2019,3,Jalaun District,103258,1218452
Uttar Pradesh,2019,3,Rampur District,102150,1315599
Uttar Pradesh,2019,3,Ballia District,220174,2864754
Uttar Pradesh,2019,3,Shravasti District,21992,308571
Uttar Pradesh,2019,3,Kasganj District,63472,804909
Uttar Pradesh,2019,3,Varanasi District,639586,9534643
Uttar Pradesh,2019,3,Gautam Buddha Nagar District,1415905,43577747
Uttar Pradesh,2019,3,Basti District,142135,2080225
Uttar Pradesh,2019,3,Shamli District,80923,1100345
Uttar Pradesh,2019,3,Maharajganj District,148207,2032349
Uttar Pradesh,2019,3,Etawah District,107062,1432296
Uttar Pradesh,2019,3,Etah District,86419,1086491
Uttar Pradesh,2019,3,Banda District,66504,786751
Uttar Pradesh,2019,3,Bijnor District,189782,2433046
Uttar Pradesh,2019,3,Hardoi District,126364,1475185
Uttar Pradesh,2019,3,Balrampur District,59530,851300
Uttar Pradesh,2019,3,Amroha District,101730,1318323
Uttar Pradesh,2019,3,Pilibhit District,98268,1168729
Uttar Pradesh,2019,3,Mainpuri District,101932,1213979
Uttar Pradesh,2019,3,Kanpur Dehat District,74296,1023191
Uttar Pradesh,2019,3,Jaunpur District,294998,4005808
Uttar Pradesh,2019,3,Kaushambi District,49359,607775
Uttar Pradesh,2019,3,Hapur District,130436,2172113
Uttar Pradesh,2019,3,Hamirpur District,56997,684555
Uttar Pradesh,2019,3,Meerut District,408972,6542889
Uttar Pradesh,2019,3,Mathura District,268573,4305472
Uttar Pradesh,2019,3,Chitrakoot District,38341,494613
Uttar Pradesh,2019,3,Lalitpur District,66906,926012
Uttar Pradesh,2019,3,Mau District,132663,1544541
Uttar Pradesh,2019,3,Mirzapur District,146634,1841969
Uttar Pradesh,2019,3,Bulandshahr District,230896,3501708
Uttar Pradesh,2019,3,Gonda District,132341,1980000
Uttar Pradesh,2019,3,Jhansi District,227191,3924391
Uttar Pradesh,2019,3,Chandauli District,136786,1797089
Uttar Pradesh,2019,3,Bhadohi District,102914,1313875
Uttar Pradesh,2019,3,Pratapgarh District,159596,1972207
Uttar Pradesh,2019,3,Saharanpur District,259929,4079780
Uttar Pradesh,2019,3,Bara Banki District,125166,1859154
Uttar Pradesh,2019,3,Bareilly District,356146,5230735
Uttar Pradesh,2019,3,Sitapur District,166391,1924121
Uttar Pradesh,2019,3,Sultanpur District,137062,1854511
Uttar Pradesh,2019,3,Agra District,530228,8406324
Uttar Pradesh,2019,3,Fatehpur District,94067,1090188
Uttar Pradesh,2019,3,Rae Bareli District,119176,1501090
Uttar Pradesh,2019,3,Firozabad District,161983,2185433
Uttar Pradesh,2019,3,Kheri District,180345,2036254
Uttar Pradesh,2019,3,Gorakhpur District,434172,6497238
Uttar Pradesh,2019,3,Unnao District,125933,1695964
Uttar Pradesh,2019,3,Prayagraj District,667277,12165883
Uttar Pradesh,2019,3,Sonbhadra District,131881,2139255
Uttar Pradesh,2019,3,Ghazipur District,236041,3065015
Uttar Pradesh,2019,3,Farrukhabad District,97522,1293796
Uttar Pradesh,2019,3,Kannauj District,83346,955283
Uttar Pradesh,2019,3,Azamgarh District,261840,3189197
Uttar Pradesh,2019,3,Ayodhya District,173259,2331698
Uttar Pradesh,2019,3,Deoria District,223155,3210571
Uttar Pradesh,2019,3,Ghaziabad District,1088568,24220432
Uttar Pradesh,2019,4,Amethi District,119989,1875981
Uttar Pradesh,2019,4,Siddharthnagar District,114847,2067454
Uttar Pradesh,2019,4,Auraiya District,93568,1473547
Uttar Pradesh,2019,4,Sambhal District,91975,1138121
Uttar Pradesh,2019,4,Kanpur Nagar District,718251,12118926
Uttar Pradesh,2019,4,Aligarh District,341948,5432058
Uttar Pradesh,2019,4,Mahoba District,48561,682263
Uttar Pradesh,2019,4,Lucknow District,1221681,23929164
Uttar Pradesh,2019,4,Sant Kabeer Nagar District,92544,1546025
Uttar Pradesh,2019,4,Hathras District,110768,1669269
Uttar Pradesh,2019,4,Budaun District,120524,1573864
Uttar Pradesh,2019,4,Moradabad District,224285,3295770
Uttar Pradesh,2019,4,Kushinagar District,259562,4902506
Uttar Pradesh,2019,4,Baghpat District,121201,2054257
Uttar Pradesh,2019,4,Shahjahanpur District,148797,1931338
Uttar Pradesh,2019,4,Muzaffarnagar District,220338,3035679
Uttar Pradesh,2019,4,Ambedkar Nagar District,152821,2397553
Uttar Pradesh,2019,4,Bahraich District,102918,1480418
Uttar Pradesh,2019,4,Jalaun District,116051,1660032
Uttar Pradesh,2019,4,Rampur District,115637,1650786
Uttar Pradesh,2019,4,Ballia District,248506,4021687
Uttar Pradesh,2019,4,Shravasti District,25490,386148
Uttar Pradesh,2019,4,Kasganj District,73208,1007616
Uttar Pradesh,2019,4,Varanasi District,706509,14259001
Uttar Pradesh,2019,4,Gautam Buddha Nagar District,1537791,49427785
Uttar Pradesh,2019,4,Basti District,160858,2738402
Uttar Pradesh,2019,4,Shamli District,91706,1340147
Uttar Pradesh,2019,4,Maharajganj District,167678,2591252
Uttar Pradesh,2019,4,Etawah District,121909,1971673
Uttar Pradesh,2019,4,Etah District,100034,1406566
Uttar Pradesh,2019,4,Banda District,75355,1065358
Uttar Pradesh,2019,4,Bijnor District,215311,2961546
Uttar Pradesh,2019,4,Hardoi District,145034,1923457
Uttar Pradesh,2019,4,Balrampur District,68993,1097032
Uttar Pradesh,2019,4,Amroha District,115341,1652691
Uttar Pradesh,2019,4,Pilibhit District,112045,1467544
Uttar Pradesh,2019,4,Mainpuri District,117848,1597087
